ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BlockList,BlockList.Cycle,BlockList.Sample,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.RT,PANASnext.RTTime,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,30,,,,,,,,,,,,1,2,10 copy.bmp,0,2,-999999,115,2311557,1,3436,2314993,XgQ74*m,#,,,,,,,RMEProc,0,1,-999999,66,2290826,4,20615,2311441,10,1,30,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,31,,,,,,,,,,,,2,2,02 copy.bmp,0,2,-999999,49,2325006,1,1171,2326177,G#935zq,g,,,,,,,RMEProc,1,2,-999999,83,2320423,2,4534,2324957,2,1,31,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,32,,,,,,,,,,,,4,1,29 copy.bmp,1,1,-999999,74,2338121,1,1296,2339417,Kq#694b,4,,,,,,,RMEProc,1,4,-999999,183,2331405,4,6641,2338046,29,1,32,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,33,,,,,,,,,,,,1,1,17 copy.bmp,1,1,-999999,108,2349620,1,2870,2352490,38qJ#rQ,q,,,,,,,RMEProc,1,1,-999999,66,2344587,1,4925,2349512,17,1,33,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,34,,,,,,,,,,,,1,2,28 copy.bmp,0,2,-999999,134,2367518,1,2746,2370264,JH*tm73,N,,,,,,,RMEProc,1,1,-999999,67,2357636,1,9748,2367384,28,1,34,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,35,,,,,,,,,,,,1,1,01 copy.bmp,1,1,-999999,70,2396515,1,1197,2397712,Hj6973*,j,,,,,,,RMEProc,0,1,-999999,67,2375434,2,21011,2396445,1,1,35,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,3,1,2427,2423472,1,2358,2420987,?,3,1,3,1,1,-999999,55,1855541,1,3349,1858890,,,RME,0,1,-999999,17,1848859,4,6627,1855486,BlockList,0,,-999999,123,2423595,{TAB},1290,2424885,,,36,,,,,,,,,,,,4,1,25 copy.bmp,1,1,-999999,122,2416762,1,1565,2418327,G97hv*3,h,,,,,,,RMEProc,1,4,-999999,83,2402864,4,13776,2416640,25,1,36,RMETrialList,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,1,,,,,,,,,,,,,,PANAS01.bmp,,,,,,,,,,,1,2,23,3,10136,2436297,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,2,,,,,,,,,,,,,,PANAS02.bmp,,,,,,,,,,,2,2,24,2,9369,2445696,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,3,,,,,,,,,,,,,,PANAS03.bmp,,,,,,,,,,,3,2,25,1,3995,2449721,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,4,,,,,,,,,,,,,,PANAS04.bmp,,,,,,,,,,,4,2,26,1,4825,2454584,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,5,,,,,,,,,,,,,,PANAS05.bmp,,,,,,,,,,,5,2,27,1,6101,2460742,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,6,,,,,,,,,,,,,,PANAS06.bmp,,,,,,,,,,,6,2,28,1,6111,2466952,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,7,,,,,,,,,,,,,,PANAS07.bmp,,,,,,,,,,,7,2,29,1,3472,2470512,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,8,,,,,,,,,,,,,,PANAS08.bmp,,,,,,,,,,,8,2,30,1,2098,2472671,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,9,,,,,,,,,,,,,,PANAS09.bmp,,,,,,,,,,,9,2,31,1,2780,2475486,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,10,,,,,,,,,,,,,,PANAS10.bmp,,,,,,,,,,,10,2,32,1,1735,2477274,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,11,,,,,,,,,,,,,,PANAS11.bmp,,,,,,,,,,,11,2,33,1,4302,2481624,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,12,,,,,,,,,,,,,,PANAS12.bmp,,,,,,,,,,,12,2,34,2,3568,2485240,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,13,,,,,,,,,,,,,,PANAS13.bmp,,,,,,,,,,,13,2,35,3,2933,2488238,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,14,,,,,,,,,,,,,,PANAS14.bmp,,,,,,,,,,,14,2,36,1,2018,2490372,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2880,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922988</Frequency><Timestamp dt:dt=""r8"">251371700235</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-12T18:12:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2880-1,60.007,1.0.0.417,1,MP,-2030803789,Professional,2.0.10.353,2.0.10.353,9/12/2017,9/12/2017 18:12,14:12:03,2.0.10.248,4,,,,,,,?,4,1,4,,,,,,,,,1139,2426084,PANAS,,,,,,,,,BlockList,,,,,,,,,,,15,,,,,,,,,,,,,,PANAS15.bmp,,,,,,,,,,,15,2,37,3,4167,2494621,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
